72.1142,80.42724,180.88788
72.25196,80.59212,181.2278
72.32308,81.44952,181.2774
72.3316,81.60644,181.34436
72.40072,81.69864,181.4496
72.40592,82.2412,181.4892
72.52748,82.25356,181.4942
72.54192,82.6552,182.42504
72.63516,82.8504,182.76264
72.73244,84.6352,183.00416
72.82428,84.81632,183.14656
72.85024,85.11224,183.2858
73.0602,85.50428,183.43968
73.13436,85.5358,183.875
73.15372,85.58768,183.9126
73.8856,86.30712,184.20096
73.88984,86.33072,184.43204
73.918,86.36832,184.53976
73.92248,86.51472,184.59876
73.92816,86.62204,184.7248
74.00568,86.66904,184.95524
74.02084,86.71104,185.23472
74.03296,87.58976,185.24136
74.03688,87.61108,185.50512
74.04216,87.72564,185.51188
74.04488,88.68148,185.66436
74.059,88.684,186.17388
74.06036,88.8512,186.63184
74.06416,89.40336,189.3436
74.16748,90.07192,190.90676
74.17692,90.36256,190.9764
74.17964,90.43596,191.02664
75.203,90.68508,191.30928
75.22808,90.6964,191.34848
75.23448,91.12964,191.4114
75.23772,91.1512,191.42244
75.2502,91.32224,191.44328
75.25132,91.37356,191.4938
75.2624,91.37628,191.49764
75.43044,91.5284,191.50448
75.43188,91.54796,191.58956
75.43888,91.5952,191.60276
75.44304,91.64804,191.86068
75.45092,91.65448,191.87752
75.45372,92.66124,191.91332
75.45536,92.72644,191.941
75.62032,92.7402,192.31868
75.64792,92.75108,192.56228
75.66436,92.9556,192.81832
75.66896,93.07508,192.83656
75.69784,93.47132,193.20032
75.71236,93.48648,193.21456
75.72236,93.50144,193.24012
75.72524,93.86492,193.25248
75.73148,93.87232,193.31152
75.85936,93.9454,193.67296
75.87076,94.2566,194.08336
75.8838,94.28532,194.28792
75.88688,94.98148,194.54228
75.9146,94.98864,195.2236
76.04492,95.37584,195.34428
76.059,96.23516,196.13932
76.06244,96.237,197.89916
76.07804,96.36144,198.80788
76.11344,96.47792,198.89112
76.2218,96.51692,199.0406
76.23328,96.59788,199.31688
76.23504,97.04416,199.4586
76.26212,97.16924,199.57608
76.26516,97.544,200.33384
76.29288,97.60424,200.344
76.41516,97.97828,200.4144
76.4292,98.25484,200.43308
76.43828,98.36032,200.47332
76.4396,98.52436,200.54384
76.44556,98.59244,206.10048
76.44828,98.7326,207.1422
76.63408,99.06232,207.70728
76.64604,99.07572,207.79532
76.6564,99.11424,207.9106
76.65792,99.33164,207.95772
76.6674,99.65704,208.37564
76.67084,99.90284,208.60256
76.67356,100.2868,209.26956
76.67748,100.30708,209.6166
76.69312,100.97828,210.04816
76.80112,101.35552,211.59956
76.86736,101.66504,211.983
76.87812,102.11888,212.28776
76.88528,102.22376,212.51204
76.88924,102.44132,212.74344
76.89192,102.49732,212.75372
76.89488,102.51032,212.75952
76.92416,102.53608,212.96468
76.9262,102.91604,213.43688
77.1102,102.91996,213.66908
77.1144,104.93648,213.75876
77.11984,106.67888,213.82388
77.42848,106.77184,213.9456
77.43512,106.78584,215.1448
77.43796,106.825,215.31208
77.44012,106.8648,216.17188
77.4656,106.93128,216.18204
